filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2769,12,53,[2769],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2778,8,48,[2778],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2957,8,52,[2957],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_reflection.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,2963,8,70,[2963],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_results.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,384,12,54,[384],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_results.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,408,12,58,[408],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_results.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,421,12,58,[421],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_results.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,427,12,58,[427],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_rowcount.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,116,8,36,[116],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_rowcount.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,127,8,30,[127],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_select.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,1065,16,42,"[1065, 1066, 1067, 1068]",https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_select.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,1089,16,46,"[1089, 1090, 1091, 1092]",https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_sequence.py,hardcoded_sql_expressions,B608,MEDIUM,LOW,https://cwe.mitre.org/data/definitions/89.html,Possible SQL injection vector through string-based query construction.,185,12,49,[185],https://bandit.readthedocs.io/en/1.9.2/plugins/b608_hardcoded_sql_expressions.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,127,12,43,[127],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,132,16,38,[132],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,175,8,38,[175],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,190,12,42,[190],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,599,8,48,[599],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,614,8,48,[614],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,855,12,42,[855],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1247,8,39,[1247],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1657,12,24,[1657],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_types.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1714,12,24,[1714],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,48,8,30,[48],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,49,8,33,[49],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,50,8,30,[50],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,8,30,[60],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,8,33,[61],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,8,30,[62],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,8,30,[85],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,86,8,29,[86],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,120,8,30,[120],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\suite\test_update_delete.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,121,8,29,[121],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\util.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with pickle module.,59,4,17,[59],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_imports.html#b403-import-pickle
.\venv\Lib\site-packages\sqlalchemy\testing\util.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,70,11,42,[70],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\sqlalchemy\testing\util.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,90,16,48,[90],https://bandit.readthedocs.io/en/1.9.2/blacklists/blacklist_calls.html#b311-random
.\venv\Lib\site-packages\sqlalchemy\testing\util.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,195,4,21,[195],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\testing\util.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,410,8,63,"[410, 411, 412]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\_concurrency_py3k.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,276,12,29,[276],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\_concurrency_py3k.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,281,12,29,[281],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\compat.py,hashlib,B324,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,Use of weak MD5 hash for security. Consider usedforsecurity=False,115,15,28,[115],https://bandit.readthedocs.io/en/1.9.2/plugins/b324_hashlib.html
.\venv\Lib\site-packages\sqlalchemy\util\deprecations.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,139,8,34,[139],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\deprecations.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,140,8,34,[140],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\deprecations.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,184,12,13,"[184, 185, 186, 187, 188, 189]",https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\deprecations.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,265,16,47,[265],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\deprecations.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,347,12,45,[347],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\deprecations.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,348,12,36,[348],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
.\venv\Lib\site-packages\sqlalchemy\util\langhelpers.py,try_except_pass,B110,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,"Try, Except, Pass detected.",107,8,16,"[107, 108]",https://bandit.readthedocs.io/en/1.9.2/plugins/b110_try_except_pass.html
.\venv\Lib\site-packages\sqlalchemy\util\langhelpers.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,218,8,41,[218],https://bandit.readthedocs.io/en/1.9.2/plugins/b101_assert_used.html
